Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2314,CA-2021-122035,2021-07-20,2021-07-25,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,OFF-LA-10004093,Office Supplies,Labels,Avery 486,14.62,2,0,6.8714
2315,CA-2021-122035,2021-07-20,2021-07-25,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",416.32,2,0,112.4064
2316,CA-2021-122035,2021-07-20,2021-07-25,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,43,5,0,20.21
2317,CA-2021-122035,2021-07-20,2021-07-25,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,182.94,3,0,27.441
2318,CA-2021-122035,2021-07-20,2021-07-25,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,60.83,7,0,30.415
2319,CA-2021-122035,2021-07-20,2021-07-25,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3,0,132.5898
2856,CA-2021-169810,2021-07-25,2021-07-31,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Sioux Falls,South Dakota,57103,Central,OFF-LA-10003663,Office Supplies,Labels,Avery 498,20.23,7,0,9.5081
3270,CA-2018-115980,2018-07-15,2018-07-19,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Sioux Falls,South Dakota,57103,Central,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,2.97,3,0,1.3068
3271,CA-2018-115980,2018-07-15,2018-07-19,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Sioux Falls,South Dakota,57103,Central,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,6.54,3,0,2.6814
8150,CA-2018-167997,2018-01-26,2018-01-29,First Class,CA-11965,Carol Adams,Corporate,United States,Rapid City,South Dakota,57701,Central,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,10.68,2,0,5.0196
8151,CA-2018-167997,2018-01-26,2018-01-29,First Class,CA-11965,Carol Adams,Corporate,United States,Rapid City,South Dakota,57701,Central,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,0,39.7488
9261,CA-2021-167976,2021-11-11,2021-11-14,Second Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Aberdeen,South Dakota,57401,Central,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,25.5,3,0,6.63
